ANDHRA PRADESH,2.0622926001702893,2.4990612360121425,1.9877168523710982,2.5500999031699374,2.5500999031699374,2.143484605724648,2.2249400746571597,1.6682350863876265
ARUNACHAL PRADESH,1.2063628102306916,1.1721520072272333,1.2018123711979143,1.2468638159266447,1.2142848017014634,0.900858517103643,0.9351752332004525,1.034805281710194
ASSAM,1.3913514252781645,1.3493844056337032,1.3352497370690128,1.34256478291027,1.430748931677787,2.039160209194764,2.0404720185091887,1.536058776187261
BIHAR,1.42570746999943,1.4280284716424314,1.3933197481481705,1.3385226408120943,1.4338183113567342,1.4968060797232419,2.2827333208103444,2.5908516386771687
CHHATTISGARH,1.8991628265542149,1.881824000738695,1.841465245453084,1.9917154529489745,2.555063227386339,2.518802728934102,2.5709811399429103,1.6956275614502225
GOA,2.098086533245356,2.1647585959046673,2.1418525343075614,2.123618625044298,2.0712540336383842,2.5230118645058077,1.5098719590689376,1.5908885971275495
GUJARAT,2.372342179996154,2.498362393781478,2.4146845738343243,2.563872260805365,2.8125664660264613,2.090357431700924,2.2391490756079446,2.013097089988559
HARYANA,2.002970996111519,1.9781435256159023,1.902266684435431,1.9079200348814522,1.9856965953332422,1.2398847752869575,1.679277779093358,1.4661038452866042
HIMACHAL PRADESH,2.5181652025180323,2.3993251102162083,2.3753599142525537,2.3947512598004574,2.6866607297399665,1.7588980223545543,1.8661322278539818,1.6003633660903132
JAMMU AND KASHMIR,1.4305093451074635,1.3188422081963296,1.478273072871349,1.309677170656088,1.4013147541709536,1.135052072415923,1.7803117763690302,1.7120502818434609
JHARKHAND,2.4091400030355383,2.3901822689844647,2.3873649509457286,2.5847162162855137,3.001109745559216,2.517803911459209,2.5859404901599463,3.0238430508657146
KARNATAKA,2.89951027896111,3.219525870791407,2.830032037459434,2.7797442182884353,3.0888672580963883,1.9771354706291375,1.9477859226659984,2.003549103253066
KERALA,2.7171976021653306,2.7293190463402572,2.6560274317939814,2.7119858521115754,2.7422231706867426,2.359531680362097,2.3876070782036978,1.9321743785196988
MADHYA PRADESH,2.0973460626625133,2.2774017173836656,1.9924788849883077,2.029860701045906,2.384219831365241,2.827133045752737,2.094573931572615,1.5665309474144156
MAHARASHTRA,2.0577955061057964,2.1412127837951713,2.004877979921533,2.069194616952379,2.3584822750143815,2.1117801579935906,2.503656156657437,1.8233076935392813
MANIPUR,1.2060841312399322,1.1852601708392656,1.213785821542904,1.2157703752335678,1.1940038848413006,1.042421780546457,1.110347588861273,0.5224347286335402
MEGHALAYA,1.4547865270357574,1.4396170617164235,1.4486256950430234,1.4866987268576446,1.6508461846413094,1.431081633274069,1.434582406768713,0.9108573857998944
MIZORAM,2.0171333760102423,2.062447603673921,2.02797840272712,2.0034925353064565,2.2066874884523053,2.349412266729975,2.361118880894314,1.9362279859883749
NAGALAND,1.2681066678507655,1.2486311848932725,1.3275655393397703,1.3109221984000188,1.2703365058771163,1.0359271498603857,1.2429394498268564,1.0529078012291435
ODISHA,2.2573193577088326,2.198531358647502,2.287440474038386,2.398899812477905,2.7398476745484652,2.041257999705072,3.3801544041244727,2.320587908347
PUNJAB,1.9982992261235584,1.9658060251885696,1.9777272233409928,2.0015114412368593,2.0652710522605813,1.400103578351168,1.8355791512459994,1.3852668168702744
RAJASTHAN,1.533225143792423,1.577476763631171,1.4726488336956007,1.5175341542358218,1.6025045071216035,1.6652386132685468,1.8163198001765437,1.2181056451583103
SIKKIM,1.3718309853568738,1.3576250798197473,1.3855374622360772,1.3359280951098773,1.5460768661355484,1.4432781930436032,1.5797392846999214,1.2615001630396199
TAMIL NADU,2.29287308921408,2.411301227634696,2.383519101743736,2.3287915959604026,2.5552767529103027,2.003783045351361,2.2107543805051515,1.7033599937890702
TRIPURA,2.859542104371467,2.859542104371467,2.859542104371467,2.4192029015117464,2.6301669242088703,1.9630092789950004,2.075538822499033,1.8153497468824897
UTTAR PRADESH,2.033136523782104,2.312142643930009,2.221892566193399,2.2758826483931682,2.423800398197855,2.162551413903861,2.248160148883772,1.4341066081592493
UTTARAKHAND,2.2501507364632576,2.1362176902947985,2.1621281904989584,2.2748471328540676,2.8477063463833563,1.888144590175398,1.9088509095303539,1.640757529154717
WEST BENGAL,2.2850601487698348,2.274561446622191,2.3130427749160156,2.3734051961658595,2.756912161961973,2.553873680360704,2.338581888215047,2.9857072373161593
ANDAMAN AND NICOBAR,0.6520508915888286,0.650598094847513,0.608069746279585,0.6378447919533173,0.6037510951919232,0.6796217836436784,0.5678109826413373,1.088009235553114
LAKSHADWEEP,0.33165927614583457,0.33165927614583457,0.33165927614583457,0.33165927614583457,0.33165927614583457,1.2431649749784799,1.743420692778861,2.0
PUDUCHERRY,2.0443580293270616,1.9862265836208421,2.0067816229909217,2.010101534533013,2.033200768181558,1.4754436713842278,1.8696739900399835,1.3311173118288768
