ANDHRA PRADESH,-0.05497167314247133,-0.05497167314247133,-0.05497167314247133,-0.05497167314247133,-0.05497167314247133,-0.047612948385302056,-0.07538073892779458,-0.03372408441166451
ARUNACHAL PRADESH,-0.03587521334012423,-0.03587521334012423,-0.03587521334012423,-0.03587521334012423,-0.03587521334012423,-0.045680837342192186,-0.04830361951191859,-0.030199530886272356
ASSAM,-0.03495929727994188,-0.03495929727994188,-0.03495929727994188,-0.03495929727994188,-0.03495929727994188,-0.022499422661652686,-0.050405547158446876,-0.03376827433521259
BIHAR,-0.043731231647456764,-0.043731231647456764,-0.043731231647456764,-0.043731231647456764,-0.043731231647456764,-0.039431024065997654,-0.06316910431714269,-0.03738751374522066
CHHATTISGARH,-0.03415034711846521,-0.03415034711846521,-0.03415034711846521,-0.03415034711846521,-0.03415034711846521,-0.044392737564428054,-0.049991236444061275,-0.039515316528757706
GOA,-0.022403612365404658,-0.022403612365404658,-0.022403612365404658,-0.022403612365404658,-0.022403612365404658,-0.012375490492001205,-0.01850608163569883,-0.01322450983400325
GUJARAT,-0.041318024541291146,-0.041318024541291146,-0.041318024541291146,-0.041318024541291146,-0.041318024541291146,-0.03316501159649215,-0.03510076046139479,-0.03916484411509247
HARYANA,-0.035823570930226374,-0.035823570930226374,-0.035823570930226374,-0.035823570930226374,-0.035823570930226374,-0.034764174701835945,-0.029946975999595005,-0.016518568142410806
HIMACHAL PRADESH,-0.033711172851896065,-0.033711172851896065,-0.033711172851896065,-0.033711172851896065,-0.033711172851896065,-0.04820268871877337,-0.05164439503394378,-0.0413179108759226
JAMMU AND KASHMIR,-0.055811977006073966,-0.055811977006073966,-0.055811977006073966,-0.055811977006073966,-0.055811977006073966,-0.05981234968255442,-0.051183924367310236,-0.029219145884026868
JHARKHAND,-0.04814424021063105,-0.04814424021063105,-0.04814424021063105,-0.04814424021063105,-0.04814424021063105,-0.047397540442149354,-0.0463525853746229,-0.026208834254976148
KARNATAKA,-0.024421684336105202,-0.024421684336105202,-0.024421684336105202,-0.024421684336105202,-0.024421684336105202,-0.027987640216281508,-0.020446802774957983,-0.029562660771558932
KERALA,-0.04453914742088879,-0.04453914742088879,-0.04453914742088879,-0.04453914742088879,-0.04453914742088879,-0.020781961243029536,-0.04617454169244477,-0.03273603923410207
MADHYA PRADESH,-0.05160753894858929,-0.05160753894858929,-0.05160753894858929,-0.05160753894858929,-0.05160753894858929,-0.04831600621581933,-0.05400981179931432,-0.056512017844288415
MAHARASHTRA,-0.05446338989239714,-0.05446338989239714,-0.05446338989239714,-0.05446338989239714,-0.05446338989239714,-0.04009996571088127,-0.053041541804797115,-0.05606341212441674
MANIPUR,-0.05050377659419031,-0.05050377659419031,-0.05050377659419031,-0.05050377659419031,-0.05050377659419031,-0.04091522021353917,-0.03744607662657088,-0.042186416200324504
MEGHALAYA,-0.028718146579997758,-0.028718146579997758,-0.028718146579997758,-0.028718146579997758,-0.028718146579997758,-0.03818778468257995,-0.033904457389660046,-0.027954045971291024
MIZORAM,-0.07367006329880171,-0.07367006329880171,-0.07367006329880171,-0.07367006329880171,-0.07367006329880171,-0.04047942745195554,-0.03211479595599509,-0.04829908624875846
NAGALAND,-0.022206016863405016,-0.022206016863405016,-0.022206016863405016,-0.022206016863405016,-0.022206016863405016,-0.03525167959671669,-0.021908665548551035,-0.012569252812446518
ODISHA,-0.04215221631236716,-0.04215221631236716,-0.04215221631236716,-0.04215221631236716,-0.04215221631236716,-0.03763256292569221,-0.03756406693116205,-0.023217410331574984
PUNJAB,-0.03757287568723226,-0.03757287568723226,-0.03757287568723226,-0.03757287568723226,-0.03757287568723226,-0.04802080981882331,-0.03929425983069982,-0.02910805696935917
RAJASTHAN,-0.042259184915377036,-0.042259184915377036,-0.042259184915377036,-0.042259184915377036,-0.042259184915377036,-0.04776846202688754,-0.06955039978675334,-0.05280952818356658
SIKKIM,-0.054078852517182856,-0.054078852517182856,-0.054078852517182856,-0.054078852517182856,-0.054078852517182856,-0.05862254990109692,-0.05166281412829228,-0.050928657509400864
TAMIL NADU,-0.03284918119084588,-0.03284918119084588,-0.03284918119084588,-0.03284918119084588,-0.03284918119084588,-0.040797241340707474,-0.03538675405093476,-0.030403049681340277
TRIPURA,-0.10952720650981154,-0.10952720650981154,-0.10952720650981154,-0.10952720650981154,-0.10952720650981154,-0.09884153848116096,-0.07501981120028177,-0.05286316328826437
UTTAR PRADESH,-0.04463471339677356,-0.04463471339677356,-0.04463471339677356,-0.04463471339677356,-0.04463471339677356,-0.05160123595205192,-0.04547692044908381,-0.023638130549169807
UTTARAKHAND,-0.04293431442280961,-0.04293431442280961,-0.04293431442280961,-0.04293431442280961,-0.04293431442280961,-0.043452615021628,-0.05017345344092422,-0.03783244580394211
WEST BENGAL,-0.023737362758175645,-0.023737362758175645,-0.023737362758175645,-0.023737362758175645,-0.023737362758175645,-0.024242718945931573,-0.02924116507704011,-0.01976319957816932
ANDAMAN AND NICOBAR,-0.22987950351825567,-0.22987950351825567,-0.22987950351825567,-0.22987950351825567,-0.22987950351825567,-0.22291659393219984,-0.2867732019446685,-0.05778097119932939
LAKSHADWEEP,-0.2554194156456174,-0.2554194156456174,-0.2554194156456174,-0.2554194156456174,-0.2554194156456174,-0.12256586483390607,-0.08712121212121213,-0.006968641114982578
PUDUCHERRY,-0.0710159115351736,-0.0710159115351736,-0.0710159115351736,-0.0710159115351736,-0.0710159115351736,-0.09661924760627989,-0.10029686422552331,-0.04603148275399064
