ANDHRA PRADESH,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ARUNACHAL PRADESH,-1646.6321243523316,-98.51485148514851,-143.8095238095238,-477.1689497716895,-586.4253393665158,-629.1304347826087,-766.6666666666666,-3739.097744360902
ASSAM,-1188.0432172869148,-1995.3024595612674,-3394.287456800163,-3797.170837867247,-5253.457503746521,-5625.897383897789,-5552.612714582155,-8484.277377274288
BIHAR,-2757.6477620862283,-3004.977238239757,-3389.6123366887987,-4512.947748931975,-6688.090594526581,-6750.955264240785,-7131.610499027868,-9279.002433090025
CHHATTISGARH,-1273.5279564571993,-866.6583912611718,-1223.1365682841422,-2287.003705664373,-3421.4080834419815,-3131.1671763506624,-2557.6990267032693,-4632.446311858076
GOA,-8352.941176470587,-7245.714285714286,-7980.555555555556,-8591.666666666668,-10037.837837837838,-9718.918918918918,-9329.72972972973,-10323.684210526315
GUJARAT,-162.08200058156442,-296.3795620437956,-564.7211788500433,-1608.0743537612548,-3169.1885964912285,-3170.070148090413,-2954.700222057735,-6984.011693276367
HARYANA,-187.43589743589743,-15.135834411384216,-33.94736842105263,-84.90566037735849,-118.489289740699,-211.61290322580643,-6.854838709677419,-54.79930191972076
HIMACHAL PRADESH,-809.3242087254064,-439.72835314091685,-559.1406908171862,-829.093931837074,-1313.9364303178484,-1350.2775574940524,-1345.8044649730562,-2874.165457184325
JAMMU AND KASHMIR,-9058.18759936407,-5109.657320872274,-5393.0752047654505,-5176.122931442081,-5338.418530351438,-5098.063516653757,-4991.541916167665,-6731.677953348382
JHARKHAND,-886.5287722089631,-781.4612868047983,-1474.3576158940398,-3730.0882899628255,-6300.818740050035,-6832.457627118643,-6258.870652598672,-12894.461491254984
KARNATAKA,-519.4916771075711,-128.17968609056467,-186.1571352218065,-274.7124269281539,-628.8900881453499,-692.3653942323721,-22.950047125353443,-83.90642615558062
KERALA,-460.2469135802469,-68.85733157199472,-84.10224438902743,-19.5409429280397,-365.62126642771807,-17.392541986905776,-47.34962922274101,-703.5155247626379
MADHYA PRADESH,-1443.760531271682,-822.0329422382672,-1041.7390270013086,-1249.084249084249,-1724.8973607038122,-1865.560865898229,-2043.020535482194,-8006.295871559632
MAHARASHTRA,-4157.747223691169,-820.4912734324499,-1320.325,-2643.0251901140687,-5889.030955585465,-7382.228290551611,-6780.542264752791,-11931.922208034573
MANIPUR,-1335.9922178988327,-635.7142857142857,-555.045871559633,-416.75774134790527,-335.27272727272725,-194.01408450704227,-196.3350785340314,-818.1818181818181
MEGHALAYA,-285.7442348008386,-142.09445585215605,-221.86234817813764,-371.04247104247105,-679.9256505576209,-720.4225352112676,-542.2558922558923,-1450.0807754442649
MIZORAM,-0.5076142131979695,-1.6483516483516483,-2.6737967914438503,-7.36842105263158,-2.094240837696335,-3.0927835051546393,-4.975124378109453,-1.9138755980861246
NAGALAND,-50.96618357487923,-7.311320754716981,-23.943661971830988,-46.04651162790698,-103.47222222222221,-127.1264367816092,-102.2883295194508,-834.2984409799554
ODISHA,-256.35393787260745,-83.81361128142245,-116.14544366302559,-222.58666252137417,-806.1304484164315,-724.7394236664624,-1219.1244239631337,-3042.7045336112556
PUNJAB,-1779.3198529411764,-541.6293643688451,-737.8221113881962,-1108.7692307692307,-4228.12295618051,-4714.988009592326,-4810.529217199559,-6513.049925852694
RAJASTHAN,-532.0853991702925,-382.66827891979045,-550.7471607890018,-931.5446492210569,-1791.127895266868,-2071.6371724204623,-1392.724559276187,-3394.942469517431
SIKKIM,-365.88235294117646,-79.06976744186046,-151.1627906976744,-202.5,-345.679012345679,-485.5421686746988,-679.7619047619048,-1527.5862068965516
TAMIL NADU,-1177.5206419351089,-1382.6738609112708,-1465.268417383221,-1323.0183497690675,-1452.1653056174216,-1627.2388059701493,-1576.7726161369194,-2679.5913835220963
TRIPURA,-40.189873417721515,-18.196202531645568,-17.37012987012987,-38.916256157635466,-99.50900163666121,-184.0255591054313,-164.29699842022117,-450.5443234836703
UTTAR PRADESH,-1549.4684714427206,-1833.5175304878048,-4867.72770624702,-3774.9385594555424,-4643.6841131866095,-4516.534968746314,-4208.213472538458,-10081.284378437844
UTTARAKHAND,-1192.982456140351,-1112.2759856630823,-1540.069384215091,-1888.2516188714153,-2311.516853932584,-2279.1743119266052,-2074.4414655942805,-4880.932896890344
WEST BENGAL,-891.4415935178932,-402.597296190086,-575.9455370650529,-868.9201804885639,-2023.8545150501673,-1568.0601182654402,-2025.5848294085647,-6744.829502048753
ANDAMAN AND NICOBAR,-1.9607843137254901,-9.803921568627452,-11.538461538461538,-41.66666666666667,-91.42857142857143,-460.00000000000006,-811.7647058823529,-2272.7272727272725
LAKSHADWEEP,-2000.0,-2012.5,-2087.5,-2175.0,-2250.0,-2312.5,-2300.0,-2312.5
PUDUCHERRY,-1765.7142857142858,-1020.0000000000001,-1117.142857142857,-1657.1428571428573,-3481.8181818181815,-3041.176470588235,-2008.5714285714287,-2641.891891891892
